1.333521e+02 	4.00336E-11
2.371374e+02 	2.91153E-11
4.216965e+02 	2.28477E-11
7.498942e+02 	1.86270E-11
1.333521e+03 	1.51850E-11
2.371374e+03 	1.25372E-11
4.216965e+03 	1.04837E-11
7.498942e+03 	9.95361E-12
1.333521e+04 	1.04586E-11
2.371374e+04 	1.20124E-11
4.216965e+04 	1.45149E-11
7.498942e+04 	2.01676E-11
1.333521e+05 	3.79969E-11
