1.333521e+02 	4.92969E-12
2.371374e+02 	3.19788E-12
4.216965e+02 	2.18257E-12
7.498942e+02 	1.60750E-12
1.333521e+03 	1.26150E-12
2.371374e+03 	1.13832E-12
4.216965e+03 	1.22700E-12
7.498942e+03 	1.83975E-12
1.333521e+04 	3.33679E-12
2.371374e+04 	5.82638E-12
4.216965e+04 	1.03031E-11
7.498942e+04 	1.89262E-11
1.333521e+05 	3.61147E-11
